event_id,user_id,event_date,event_name,session_id,feature_name
5687,1206,2025-02-15,signup_completed,s1206_1,
5689,1206,2025-02-15,workspace_created,s1206_3,
5799,1231,2025-02-15,dashboard_viewed,s1231_5,Collaboration
6074,1289,2025-02-15,signup_completed,s1289_1,
6075,1289,2025-02-15,email_verified,s1289_2,
6173,1312,2025-02-15,signup_completed,s1312_1,
6262,1331,2025-02-15,first_report_created,s1331_4,Reporting
6592,1395,2025-02-15,workspace_created,s1395_3,
6593,1395,2025-02-15,first_report_created,s1395_4,Automation
6596,1395,2025-02-15,dashboard_viewed,s1395_7,Automation
6672,1411,2025-02-15,login,s1411_6,Collaboration
6839,1444,2025-02-15,workspace_created,s1444_3,
6864,1452,2025-02-15,signup_completed,s1452_1,
7570,1601,2025-02-15,email_verified,s1601_2,
7605,1610,2025-02-15,email_verified,s1610_2,
8137,1723,2025-02-15,signup_completed,s1723_1,
8139,1723,2025-02-15,workspace_created,s1723_3,
8165,1729,2025-02-15,email_verified,s1729_2,
8166,1729,2025-02-15,workspace_created,s1729_3,
8619,1818,2025-02-15,first_report_created,s1818_4,Automation
8637,1823,2025-02-15,workspace_created,s1823_3,
8694,1832,2025-02-15,signup_completed,s1832_1,
8724,1837,2025-02-15,workspace_created,s1837_3,
8725,1837,2025-02-15,first_report_created,s1837_4,Integration
8911,1876,2025-02-15,signup_completed,s1876_1,
9645,2036,2025-02-15,email_verified,s2036_2,
10125,2133,2025-02-15,integration_connected,s2133_9,Collaboration
10131,2134,2025-02-15,integration_connected,s2134_5,Collaboration
10132,2134,2025-02-15,login,s2134_6,
10368,2179,2025-02-15,email_verified,s2179_2,
10370,2179,2025-02-15,first_report_created,s2179_4,Integration
10819,2271,2025-02-15,signup_completed,s2271_1,
11186,2349,2025-02-15,signup_completed,s2349_1,
11187,2349,2025-02-15,email_verified,s2349_2,
11535,2422,2025-02-15,dashboard_viewed,s2422_5,Dashboard
82,16,2025-02-16,dashboard_viewed,s16_5,Collaboration
316,66,2025-02-16,email_verified,s66_2,
952,188,2025-02-16,signup_completed,s188_1,
994,196,2025-02-16,first_report_created,s196_4,Reporting
997,196,2025-02-16,login,s196_7,Integration
1245,256,2025-02-16,workspace_created,s256_2,
1438,301,2025-02-16,integration_connected,s301_6,Collaboration
1935,408,2025-02-16,workspace_created,s408_3,
2371,489,2025-02-16,email_verified,s489_2,
2499,517,2025-02-16,login,s517_5,Collaboration
2623,551,2025-02-16,signup_completed,s551_1,
2902,612,2025-02-16,integration_connected,s612_5,Dashboard
3309,699,2025-02-16,signup_completed,s699_1,
3617,762,2025-02-16,signup_completed,s762_1,
3648,771,2025-02-16,workspace_created,s771_3,
4211,889,2025-02-16,first_report_created,s889_4,Collaboration
4305,904,2025-02-16,dashboard_viewed,s904_9,Collaboration
4459,934,2025-02-16,email_verified,s934_2,
4543,955,2025-02-16,login,s955_5,Dashboard
4666,979,2025-02-16,integration_connected,s979_5,Collaboration
4731,995,2025-02-16,workspace_created,s995_3,
4732,995,2025-02-16,first_report_created,s995_4,Collaboration
5075,1079,2025-02-16,first_report_created,s1079_4,Collaboration
5079,1080,2025-02-16,signup_completed,s1080_1,
5591,1184,2025-02-16,signup_completed,s1184_1,
5688,1206,2025-02-16,email_verified,s1206_2,
5921,1257,2025-02-16,integration_connected,s1257_8,Automation
5952,1264,2025-02-16,integration_connected,s1264_6,Reporting
6174,1312,2025-02-16,email_verified,s1312_2,
6264,1331,2025-02-16,integration_connected,s1331_6,Integration
6591,1395,2025-02-16,email_verified,s1395_2,
6594,1395,2025-02-16,dashboard_viewed,s1395_5,Reporting
6595,1395,2025-02-16,login,s1395_6,Automation
6702,1418,2025-02-16,dashboard_viewed,s1418_5,Automation
6840,1444,2025-02-16,first_report_created,s1444_4,Dashboard
6865,1452,2025-02-16,email_verified,s1452_2,
6883,1457,2025-02-16,signup_completed,s1457_1,
6951,1472,2025-02-16,login,s1472_5,Automation
6955,1474,2025-02-16,signup_completed,s1474_1,
7330,1550,2025-02-16,signup_completed,s1550_1,
7332,1550,2025-02-16,workspace_created,s1550_3,
7333,1550,2025-02-16,first_report_created,s1550_4,Automation
7455,1578,2025-02-16,integration_connected,s1578_11,Dashboard
7672,1620,2025-02-16,email_verified,s1620_2,
7781,1646,2025-02-16,login,s1646_5,Reporting
7782,1646,2025-02-16,integration_connected,s1646_6,Integration
8100,1715,2025-02-16,signup_completed,s1715_1,
8102,1715,2025-02-16,workspace_created,s1715_3,
8138,1723,2025-02-16,email_verified,s1723_2,
8140,1723,2025-02-16,first_report_created,s1723_4,Automation
8638,1823,2025-02-16,first_report_created,s1823_4,Automation
9270,1954,2025-02-16,signup_completed,s1954_1,
9374,1974,2025-02-16,signup_completed,s1974_1,
9620,2029,2025-02-16,signup_completed,s2029_1,
9621,2029,2025-02-16,email_verified,s2029_2,
9765,2061,2025-02-16,signup_completed,s2061_1,
10371,2179,2025-02-16,integration_connected,s2179_5,Automation
10641,2236,2025-02-16,login,s2236_5,Collaboration
10740,2257,2025-02-16,login,s2257_8,Automation
11803,2476,2025-02-16,email_verified,s2476_2,
11804,2476,2025-02-16,workspace_created,s2476_3,
11810,2477,2025-02-16,signup_completed,s2477_1,
203,39,2025-02-17,login,s39_7,
874,171,2025-02-17,integration_connected,s171_6,Integration
953,188,2025-02-17,email_verified,s188_2,
1355,284,2025-02-17,login,s284_6,Reporting
1356,284,2025-02-17,login,s284_7,Dashboard
1477,308,2025-02-17,signup_completed,s308_1,
1563,326,2025-02-17,email_verified,s326_2,
1564,326,2025-02-17,workspace_created,s326_3,
1790,372,2025-02-17,signup_completed,s372_1,
1791,372,2025-02-17,email_verified,s372_2,
1936,408,2025-02-17,first_report_created,s408_4,Dashboard
2720,574,2025-02-17,dashboard_viewed,s574_6,Collaboration
2894,611,2025-02-17,workspace_created,s611_3,
2953,622,2025-02-17,integration_connected,s622_6,Dashboard
3311,699,2025-02-17,workspace_created,s699_3,
3457,733,2025-02-17,signup_completed,s733_1,
3458,733,2025-02-17,email_verified,s733_2,
3533,747,2025-02-17,integration_connected,s747_5,Integration
3571,754,2025-02-17,email_verified,s754_2,
3641,769,2025-02-17,dashboard_viewed,s769_6,Collaboration
3649,771,2025-02-17,first_report_created,s771_4,Automation
3650,771,2025-02-17,login,s771_5,Collaboration
3776,801,2025-02-17,signup_completed,s801_1,
3777,801,2025-02-17,email_verified,s801_2,
4176,882,2025-02-17,signup_completed,s882_1,
4549,956,2025-02-17,first_report_created,s956_4,Automation
4650,977,2025-02-17,signup_completed,s977_1,
4715,992,2025-02-17,signup_completed,s992_1,
4716,992,2025-02-17,email_verified,s992_2,
4730,995,2025-02-17,email_verified,s995_2,
4809,1013,2025-02-17,signup_completed,s1013_1,
4810,1013,2025-02-17,email_verified,s1013_2,
5078,1079,2025-02-17,dashboard_viewed,s1079_7,Automation
5080,1080,2025-02-17,email_verified,s1080_2,
5097,1083,2025-02-17,workspace_created,s1083_3,
5098,1083,2025-02-17,first_report_created,s1083_4,Reporting
5138,1088,2025-02-17,login,s1088_9,Collaboration
5157,1092,2025-02-17,dashboard_viewed,s1092_5,Dashboard
5285,1122,2025-02-17,signup_completed,s1122_1,
5287,1122,2025-02-17,workspace_created,s1122_3,
5421,1151,2025-02-17,integration_connected,s1151_6,Reporting
5592,1184,2025-02-17,email_verified,s1184_2,
5690,1206,2025-02-17,first_report_created,s1206_4,Reporting
6263,1331,2025-02-17,integration_connected,s1331_5,Dashboard
6474,1378,2025-02-17,signup_completed,s1378_1,
6475,1378,2025-02-17,email_verified,s1378_2,
6755,1428,2025-02-17,login,s1428_5,Automation
6818,1441,2025-02-17,integration_connected,s1441_11,Dashboard
6843,1444,2025-02-17,dashboard_viewed,s1444_7,Integration
6952,1472,2025-02-17,dashboard_viewed,s1472_6,Reporting
7309,1547,2025-02-17,signup_completed,s1547_1,
7310,1547,2025-02-17,email_verified,s1547_2,
7468,1580,2025-02-17,dashboard_viewed,s1580_5,Reporting
7506,1590,2025-02-17,signup_completed,s1590_1,
8101,1715,2025-02-17,email_verified,s1715_2,
8103,1715,2025-02-17,first_report_created,s1715_4,Integration
8141,1723,2025-02-17,login,s1723_5,Dashboard
8167,1729,2025-02-17,first_report_created,s1729_4,Dashboard
8639,1823,2025-02-17,dashboard_viewed,s1823_5,Automation
8695,1832,2025-02-17,email_verified,s1832_2,
8912,1876,2025-02-17,email_verified,s1876_2,
9271,1954,2025-02-17,email_verified,s1954_2,
9272,1954,2025-02-17,workspace_created,s1954_3,
9273,1954,2025-02-17,first_report_created,s1954_4,Dashboard
9366,1972,2025-02-17,login,s1972_8,
9375,1974,2025-02-17,email_verified,s1974_2,
9766,2061,2025-02-17,email_verified,s2061_2,
10052,2114,2025-02-17,signup_completed,s2114_1,
10107,2130,2025-02-17,signup_completed,s2130_1,
10108,2130,2025-02-17,email_verified,s2130_2,
11277,2370,2025-02-17,signup_completed,s2370_1,
11279,2370,2025-02-17,workspace_created,s2370_3,
11280,2370,2025-02-17,first_report_created,s2370_4,Integration
11893,2490,2025-02-17,signup_completed,s2490_1,
83,16,2025-02-18,integration_connected,s16_6,Collaboration
180,33,2025-02-18,login,s33_5,Collaboration
299,62,2025-02-18,signup_completed,s62_1,
317,66,2025-02-18,workspace_created,s66_3,
671,132,2025-02-18,signup_completed,s132_1,
673,132,2025-02-18,workspace_created,s132_3,
1246,256,2025-02-18,first_report_created,s256_3,Reporting
1439,301,2025-02-18,integration_connected,s301_7,Collaboration
1865,391,2025-02-18,login,s391_6,Automation
1938,408,2025-02-18,integration_connected,s408_6,Dashboard
2115,440,2025-02-18,workspace_created,s440_3,
2116,440,2025-02-18,first_report_created,s440_4,Reporting
2624,551,2025-02-18,email_verified,s551_2,
2642,555,2025-02-18,signup_completed,s555_1,
2643,555,2025-02-18,email_verified,s555_2,
2895,611,2025-02-18,first_report_created,s611_4,Reporting
3310,699,2025-02-18,email_verified,s699_2,
3447,731,2025-02-18,signup_completed,s731_1,
3448,731,2025-02-18,email_verified,s731_2,
3459,733,2025-02-18,workspace_created,s733_3,
3460,733,2025-02-18,first_report_created,s733_4,Reporting
3558,752,2025-02-18,signup_completed,s752_1,
3618,762,2025-02-18,email_verified,s762_2,
3643,769,2025-02-18,login,s769_8,
4177,882,2025-02-18,email_verified,s882_2,
4214,889,2025-02-18,dashboard_viewed,s889_7,Collaboration
4552,956,2025-02-18,login,s956_7,
4651,977,2025-02-18,email_verified,s977_2,
4789,1008,2025-02-18,workspace_created,s1008_3,
5058,1076,2025-02-18,integration_connected,s1076_5,Collaboration
5076,1079,2025-02-18,integration_connected,s1079_5,Automation
5315,1128,2025-02-18,signup_completed,s1128_1,
5593,1184,2025-02-18,workspace_created,s1184_3,
5594,1184,2025-02-18,first_report_created,s1184_4,Reporting
5809,1234,2025-02-18,signup_completed,s1234_1,
5810,1234,2025-02-18,email_verified,s1234_2,
5951,1264,2025-02-18,integration_connected,s1264_5,Reporting
6069,1287,2025-02-18,login,s1287_5,Collaboration
6539,1386,2025-02-18,signup_completed,s1386_1,
6674,1411,2025-02-18,login,s1411_8,
6827,1443,2025-02-18,signup_completed,s1443_1,
6841,1444,2025-02-18,login,s1444_5,Automation
6884,1457,2025-02-18,email_verified,s1457_2,
6885,1457,2025-02-18,workspace_created,s1457_3,
6956,1474,2025-02-18,email_verified,s1474_2,
7046,1494,2025-02-18,signup_completed,s1494_1,
7331,1550,2025-02-18,email_verified,s1550_2,
7502,1588,2025-02-18,signup_completed,s1588_1,
7606,1610,2025-02-18,workspace_created,s1610_3,
7607,1610,2025-02-18,first_report_created,s1610_4,Integration
8696,1832,2025-02-18,workspace_created,s1832_3,
9515,2003,2025-02-18,workspace_created,s2003_3,
9646,2036,2025-02-18,workspace_created,s2036_3,
9647,2036,2025-02-18,first_report_created,s2036_4,Dashboard
9648,2036,2025-02-18,login,s2036_5,Dashboard
10053,2114,2025-02-18,email_verified,s2114_2,
10095,2126,2025-02-18,signup_completed,s2126_1,
10109,2130,2025-02-18,workspace_created,s2130_3,
10661,2240,2025-02-18,signup_completed,s2240_1,
10662,2240,2025-02-18,email_verified,s2240_2,
11180,2347,2025-02-18,login,s2347_6,
11213,2355,2025-02-18,signup_completed,s2355_1,
11369,2385,2025-02-18,login,s2385_6,Reporting
11482,2409,2025-02-18,integration_connected,s2409_7,Reporting
11805,2476,2025-02-18,first_report_created,s2476_4,Reporting
11811,2477,2025-02-18,email_verified,s2477_2,
300,62,2025-02-19,email_verified,s62_2,
301,62,2025-02-19,workspace_created,s62_3,
318,66,2025-02-19,first_report_created,s66_4,Integration
674,132,2025-02-19,first_report_created,s132_4,Automation
1014,202,2025-02-19,signup_completed,s202_1,
1027,203,2025-02-19,login,s203_6,Reporting
1382,290,2025-02-19,integration_connected,s290_10,Reporting
1406,297,2025-02-19,integration_connected,s297_5,Dashboard
1565,326,2025-02-19,first_report_created,s326_4,Integration
2034,424,2025-02-19,login,s424_12,Reporting
2118,440,2025-02-19,integration_connected,s440_6,Automation
2721,574,2025-02-19,login,s574_7,
3312,699,2025-02-19,first_report_created,s699_4,Dashboard
3640,769,2025-02-19,integration_connected,s769_5,Automation
3789,803,2025-02-19,login,s803_5,Integration
5286,1122,2025-02-19,email_verified,s1122_2,
5288,1122,2025-02-19,first_report_created,s1122_4,Automation
5423,1151,2025-02-19,login,s1151_8,Automation
5724,1213,2025-02-19,signup_completed,s1213_1,
6175,1312,2025-02-19,workspace_created,s1312_3,
6540,1386,2025-02-19,email_verified,s1386_2,
6829,1443,2025-02-19,workspace_created,s1443_3,
6830,1443,2025-02-19,first_report_created,s1443_4,Reporting
6832,1443,2025-02-19,integration_connected,s1443_6,Reporting
6939,1470,2025-02-19,login,s1470_5,Dashboard
7048,1494,2025-02-19,workspace_created,s1494_3,
7049,1494,2025-02-19,first_report_created,s1494_4,Reporting
7279,1541,2025-02-19,signup_completed,s1541_1,
7280,1541,2025-02-19,email_verified,s1541_2,
7311,1547,2025-02-19,workspace_created,s1547_3,
7347,1555,2025-02-19,signup_completed,s1555_1,
7348,1555,2025-02-19,email_verified,s1555_2,
7469,1580,2025-02-19,dashboard_viewed,s1580_6,Integration
7503,1588,2025-02-19,email_verified,s1588_2,
7507,1590,2025-02-19,email_verified,s1590_2,
7610,1610,2025-02-19,dashboard_viewed,s1610_7,Automation
7636,1614,2025-02-19,integration_connected,s1614_5,Collaboration
8136,1722,2025-02-19,dashboard_viewed,s1722_7,Integration
8421,1777,2025-02-19,login,s1777_7,
8471,1787,2025-02-19,login,s1787_5,Automation
8499,1794,2025-02-19,signup_completed,s1794_1,
8727,1837,2025-02-19,integration_connected,s1837_6,Reporting
8913,1876,2025-02-19,workspace_created,s1876_3,
8914,1876,2025-02-19,first_report_created,s1876_4,Automation
9986,2102,2025-02-19,signup_completed,s2102_1,
10110,2130,2025-02-19,first_report_created,s2130_4,Automation
10442,2192,2025-02-19,login,s2192_6,Reporting
10645,2236,2025-02-19,login,s2236_9,Automation
10659,2239,2025-02-19,signup_completed,s2239_1,
10932,2296,2025-02-19,signup_completed,s2296_1,
11031,2315,2025-02-19,signup_completed,s2315_1,
11188,2349,2025-02-19,workspace_created,s2349_3,
11278,2370,2025-02-19,email_verified,s2370_2,
11281,2370,2025-02-19,integration_connected,s2370_5,Collaboration
11785,2474,2025-02-19,signup_completed,s2474_1,
11806,2476,2025-02-19,integration_connected,s2476_5,Collaboration
11812,2477,2025-02-19,workspace_created,s2477_3,
11894,2490,2025-02-19,email_verified,s2490_2,
202,39,2025-02-20,integration_connected,s39_6,Dashboard
302,62,2025-02-20,first_report_created,s62_4,Dashboard
672,132,2025-02-20,email_verified,s132_2,
954,188,2025-02-20,workspace_created,s188_3,
1437,301,2025-02-20,dashboard_viewed,s301_5,Automation
1891,397,2025-02-20,signup_completed,s397_1,
2660,560,2025-02-20,login,s560_6,Dashboard
2661,560,2025-02-20,login,s560_7,
2890,610,2025-02-20,signup_completed,s610_1,
2891,610,2025-02-20,email_verified,s610_2,
3345,706,2025-02-20,signup_completed,s706_1,
3346,706,2025-02-20,email_verified,s706_2,
3461,733,2025-02-20,dashboard_viewed,s733_5,Dashboard
3559,752,2025-02-20,email_verified,s752_2,
3560,752,2025-02-20,workspace_created,s752_3,
3561,752,2025-02-20,first_report_created,s752_4,Integration
3666,779,2025-02-20,signup_completed,s779_1,
4078,861,2025-02-20,dashboard_viewed,s861_5,Collaboration
4124,872,2025-02-20,signup_completed,s872_1,
4125,872,2025-02-20,email_verified,s872_2,
4551,956,2025-02-20,login,s956_6,Collaboration
4733,995,2025-02-20,dashboard_viewed,s995_5,Reporting
4751,999,2025-02-20,integration_connected,s999_5,Dashboard
4790,1008,2025-02-20,first_report_created,s1008_4,Dashboard
4800,1009,2025-02-20,dashboard_viewed,s1009_7,Collaboration
5100,1083,2025-02-20,integration_connected,s1083_6,Automation
5316,1128,2025-02-20,email_verified,s1128_2,
5725,1213,2025-02-20,email_verified,s1213_2,
6176,1312,2025-02-20,first_report_created,s1312_4,Integration
6447,1370,2025-02-20,login,s1370_6,
6476,1378,2025-02-20,workspace_created,s1378_3,
6477,1378,2025-02-20,first_report_created,s1378_4,Dashboard
6479,1378,2025-02-20,dashboard_viewed,s1378_6,Automation
6541,1386,2025-02-20,workspace_created,s1386_3,
6828,1443,2025-02-20,email_verified,s1443_2,
6886,1457,2025-02-20,first_report_created,s1457_4,Integration
6887,1457,2025-02-20,integration_connected,s1457_5,Dashboard
6957,1474,2025-02-20,workspace_created,s1474_3,
7047,1494,2025-02-20,email_verified,s1494_2,
8044,1703,2025-02-20,integration_connected,s1703_5,Collaboration
8134,1722,2025-02-20,login,s1722_5,Automation
8171,1729,2025-02-20,login,s1729_8,
8620,1818,2025-02-20,login,s1818_5,Integration
8621,1818,2025-02-20,integration_connected,s1818_6,Dashboard
8642,1824,2025-02-20,signup_completed,s1824_1,
8697,1832,2025-02-20,first_report_created,s1832_4,Dashboard
8970,1895,2025-02-20,signup_completed,s1895_1,
9376,1974,2025-02-20,workspace_created,s1974_3,
9516,2003,2025-02-20,first_report_created,s2003_4,Dashboard
9767,2061,2025-02-20,workspace_created,s2061_3,
9977,2100,2025-02-20,signup_completed,s2100_1,
9987,2102,2025-02-20,email_verified,s2102_2,
10096,2126,2025-02-20,email_verified,s2126_2,
10111,2130,2025-02-20,dashboard_viewed,s2130_5,Collaboration
10463,2195,2025-02-20,login,s2195_9,Collaboration
10546,2213,2025-02-20,signup_completed,s2213_1,
10548,2213,2025-02-20,workspace_created,s2213_3,
10549,2213,2025-02-20,first_report_created,s2213_4,Collaboration
10660,2239,2025-02-20,email_verified,s2239_2,
10663,2240,2025-02-20,workspace_created,s2240_3,
11032,2315,2025-02-20,email_verified,s2315_2,
11044,2317,2025-02-20,integration_connected,s2317_6,Reporting
11214,2355,2025-02-20,email_verified,s2355_2,
11474,2408,2025-02-20,signup_completed,s2408_1,
11787,2474,2025-02-20,workspace_created,s2474_3,
11813,2477,2025-02-20,first_report_created,s2477_4,Collaboration
321,66,2025-02-21,login,s66_7,
955,188,2025-02-21,first_report_created,s188_4,Integration
995,196,2025-02-21,dashboard_viewed,s196_5,Integration
1015,202,2025-02-21,email_verified,s202_2,
1029,203,2025-02-21,dashboard_viewed,s203_8,Reporting
1247,256,2025-02-21,dashboard_viewed,s256_4,Collaboration
1518,318,2025-02-21,signup_completed,s318_1,
1892,397,2025-02-21,email_verified,s397_2,
2035,425,2025-02-21,signup_completed,s425_1,
2120,440,2025-02-21,login,s440_8,
2187,453,2025-02-21,dashboard_viewed,s453_6,Reporting
2188,453,2025-02-21,login,s453_7,
2545,529,2025-02-21,signup_completed,s529_1,
2659,560,2025-02-21,login,s560_5,Automation
2897,611,2025-02-21,login,s611_6,
3290,695,2025-02-21,signup_completed,s695_1,
3313,699,2025-02-21,dashboard_viewed,s699_5,Automation
3449,731,2025-02-21,workspace_created,s731_3,
3450,731,2025-02-21,first_report_created,s731_4,Collaboration
3463,733,2025-02-21,dashboard_viewed,s733_7,Automation
3562,752,2025-02-21,dashboard_viewed,s752_5,Reporting
3667,779,2025-02-21,email_verified,s779_2,
3732,793,2025-02-21,login,s793_5,Collaboration
4501,947,2025-02-21,signup_completed,s947_1,
4502,947,2025-02-21,email_verified,s947_2,
4652,977,2025-02-21,workspace_created,s977_3,
4820,1016,2025-02-21,login,s1016_6,Integration
4856,1025,2025-02-21,signup_completed,s1025_1,
5289,1122,2025-02-21,integration_connected,s1122_5,Integration
5527,1171,2025-02-21,login,s1171_6,
5631,1190,2025-02-21,integration_connected,s1190_9,Automation
5726,1213,2025-02-21,workspace_created,s1213_3,
5800,1231,2025-02-21,integration_connected,s1231_6,Reporting
6940,1470,2025-02-21,login,s1470_6,Integration
7147,1514,2025-02-21,signup_completed,s1514_1,
7312,1547,2025-02-21,first_report_created,s1547_4,Integration
7313,1547,2025-02-21,dashboard_viewed,s1547_5,Collaboration
7375,1562,2025-02-21,signup_completed,s1562_1,
7611,1610,2025-02-21,login,s1610_8,
8104,1715,2025-02-21,dashboard_viewed,s1715_5,Collaboration
8168,1729,2025-02-21,login,s1729_5,Reporting
8169,1729,2025-02-21,dashboard_viewed,s1729_6,Reporting
8419,1777,2025-02-21,integration_connected,s1777_5,Dashboard
8622,1818,2025-02-21,login,s1818_7,
8640,1823,2025-02-21,login,s1823_6,Integration
8641,1823,2025-02-21,dashboard_viewed,s1823_7,Dashboard
8643,1824,2025-02-21,email_verified,s1824_2,
8654,1826,2025-02-21,signup_completed,s1826_1,
8971,1895,2025-02-21,email_verified,s1895_2,
9103,1918,2025-02-21,signup_completed,s1918_1,
9377,1974,2025-02-21,first_report_created,s1974_4,Integration
9488,1996,2025-02-21,integration_connected,s1996_9,Integration
9519,2003,2025-02-21,login,s2003_7,
9768,2061,2025-02-21,first_report_created,s2061_4,Dashboard
9978,2100,2025-02-21,email_verified,s2100_2,
10441,2192,2025-02-21,integration_connected,s2192_5,Automation
10664,2240,2025-02-21,first_report_created,s2240_4,Automation
10933,2296,2025-02-21,email_verified,s2296_2,
11090,2329,2025-02-21,signup_completed,s2329_1,
11143,2342,2025-02-21,signup_completed,s2342_1,
11144,2342,2025-02-21,email_verified,s2342_2,
11189,2349,2025-02-21,first_report_created,s2349_4,Automation
11411,2395,2025-02-21,signup_completed,s2395_1,
11412,2395,2025-02-21,workspace_created,s2395_2,
11786,2474,2025-02-21,email_verified,s2474_2,
11801,2475,2025-02-21,dashboard_viewed,s2475_10,Collaboration
11809,2476,2025-02-21,login,s2476_8,
11816,2477,2025-02-21,dashboard_viewed,s2477_7,Automation
303,62,2025-02-22,dashboard_viewed,s62_5,Collaboration
304,62,2025-02-22,dashboard_viewed,s62_6,Integration
1016,202,2025-02-22,workspace_created,s202_3,
1248,256,2025-02-22,dashboard_viewed,s256_5,Dashboard
1519,318,2025-02-22,email_verified,s318_2,
1520,319,2025-02-22,signup_completed,s319_1,
1566,326,2025-02-22,dashboard_viewed,s326_5,Automation
1567,326,2025-02-22,login,s326_6,Reporting
2036,425,2025-02-22,email_verified,s425_2,
2099,437,2025-02-22,signup_completed,s437_1,
2546,529,2025-02-22,email_verified,s529_2,
3291,695,2025-02-22,email_verified,s695_2,
3314,699,2025-02-22,login,s699_6,Reporting
3756,798,2025-02-22,signup_completed,s798_1,
3757,798,2025-02-22,email_verified,s798_2,
3792,803,2025-02-22,integration_connected,s803_8,Dashboard
4550,956,2025-02-22,login,s956_5,Automation
4735,995,2025-02-22,login,s995_7,Automation
4981,1055,2025-02-22,signup_completed,s1055_1,
5568,1179,2025-02-22,dashboard_viewed,s1179_5,Collaboration
5692,1206,2025-02-22,dashboard_viewed,s1206_6,Integration
5727,1213,2025-02-22,first_report_created,s1213_4,Reporting
5729,1213,2025-02-22,login,s1213_6,Automation
5973,1268,2025-02-22,signup_completed,s1268_1,
6070,1287,2025-02-22,integration_connected,s1287_6,Automation
6161,1310,2025-02-22,signup_completed,s1310_1,
6542,1386,2025-02-22,first_report_created,s1386_4,Collaboration
6844,1445,2025-02-22,signup_completed,s1445_1,
6958,1474,2025-02-22,first_report_created,s1474_4,Reporting
7148,1514,2025-02-22,email_verified,s1514_2,
7149,1514,2025-02-22,workspace_created,s1514_3,
7150,1514,2025-02-22,first_report_created,s1514_4,Automation
7334,1550,2025-02-22,integration_connected,s1550_5,Collaboration
7549,1597,2025-02-22,signup_completed,s1597_1,
7860,1664,2025-02-22,signup_completed,s1664_1,
7861,1664,2025-02-22,email_verified,s1664_2,
8655,1826,2025-02-22,email_verified,s1826_2,
8726,1837,2025-02-22,login,s1837_5,Collaboration
8915,1876,2025-02-22,dashboard_viewed,s1876_5,Collaboration
10357,2178,2025-02-22,signup_completed,s2178_1,
10358,2178,2025-02-22,email_verified,s2178_2,
10359,2178,2025-02-22,workspace_created,s2178_3,
10410,2186,2025-02-22,dashboard_viewed,s2186_10,Automation
10547,2213,2025-02-22,email_verified,s2213_2,
10863,2281,2025-02-22,signup_completed,s2281_1,
10864,2281,2025-02-22,email_verified,s2281_2,
11092,2329,2025-02-22,workspace_created,s2329_3,
11193,2349,2025-02-22,login,s2349_8,
11215,2355,2025-02-22,workspace_created,s2355_3,
11413,2395,2025-02-22,first_report_created,s2395_3,Reporting
11475,2408,2025-02-22,email_verified,s2408_2,
11560,2426,2025-02-22,login,s2426_11,Integration
11788,2474,2025-02-22,first_report_created,s2474_4,Reporting
255,49,2025-02-23,dashboard_viewed,s49_9,Integration
263,53,2025-02-23,signup_completed,s53_1,
264,53,2025-02-23,email_verified,s53_2,
996,196,2025-02-23,login,s196_6,Reporting
1017,202,2025-02-23,first_report_created,s202_4,Collaboration
1018,202,2025-02-23,dashboard_viewed,s202_5,Reporting
1019,202,2025-02-23,dashboard_viewed,s202_6,Automation
1832,383,2025-02-23,signup_completed,s383_1,
1833,383,2025-02-23,email_verified,s383_2,
1937,408,2025-02-23,dashboard_viewed,s408_5,Reporting
2269,468,2025-02-23,dashboard_viewed,s468_9,Integration
2317,477,2025-02-23,login,s477_12,Collaboration
2396,495,2025-02-23,login,s495_8,Automation
3214,679,2025-02-23,integration_connected,s679_5,Integration
3292,695,2025-02-23,workspace_created,s695_3,
3293,695,2025-02-23,first_report_created,s695_4,Collaboration
3462,733,2025-02-23,integration_connected,s733_6,Collaboration
3931,836,2025-02-23,signup_completed,s836_1,
3932,836,2025-02-23,email_verified,s836_2,
3933,836,2025-02-23,workspace_created,s836_3,
4213,889,2025-02-23,dashboard_viewed,s889_6,Reporting
4503,947,2025-02-23,workspace_created,s947_3,
4653,977,2025-02-23,first_report_created,s977_4,Dashboard
4857,1025,2025-02-23,email_verified,s1025_2,
4982,1055,2025-02-23,email_verified,s1055_2,
5232,1109,2025-02-23,signup_completed,s1109_1,
5234,1109,2025-02-23,workspace_created,s1109_3,
5235,1109,2025-02-23,first_report_created,s1109_4,Integration
5236,1109,2025-02-23,login,s1109_5,Integration
5974,1268,2025-02-23,email_verified,s1268_2,
6162,1310,2025-02-23,email_verified,s1310_2,
6177,1312,2025-02-23,dashboard_viewed,s1312_5,Collaboration
6248,1329,2025-02-23,signup_completed,s1329_1,
6434,1368,2025-02-23,signup_completed,s1368_1,
6435,1368,2025-02-23,email_verified,s1368_2,
6495,1380,2025-02-23,signup_completed,s1380_1,
6496,1380,2025-02-23,email_verified,s1380_2,
6597,1395,2025-02-23,login,s1395_8,
6756,1428,2025-02-23,dashboard_viewed,s1428_6,Automation
6831,1443,2025-02-23,integration_connected,s1443_5,Integration
6852,1449,2025-02-23,signup_completed,s1449_1,
6961,1474,2025-02-23,login,s1474_7,
6990,1481,2025-02-23,signup_completed,s1481_1,
6991,1481,2025-02-23,email_verified,s1481_2,
7335,1550,2025-02-23,login,s1550_6,Dashboard
